fpr,tpr,threshold
0.07960624866252942,0.36699321778447624,0.4620725926390971
0.07960624866252942,0.3677467972871138,0.4620323125473313
0.08024823453884014,0.3677467972871138,0.46181562007379817
0.08024823453884014,0.36850037678975134,0.46164487251700226
0.08046222983094371,0.36850037678975134,0.46125766716644695
0.08046222983094371,0.36925395629238883,0.46110108510205894
0.0806762251230473,0.36925395629238883,0.4608096618708765
0.0806762251230473,0.3707611152976639,0.46043981859223704
0.08110421570725444,0.3707611152976639,0.4602438089288325
0.08110421570725444,0.37226827430293896,0.4599694405336874
0.08153220629146159,0.37226827430293896,0.4592577793658098
0.08153220629146159,0.3730218538055765,0.4590322575747828
0.08196019687566873,0.3730218538055765,0.4585742329027997
0.08196019687566873,0.37452901281085155,0.45815246989900993
0.08260218275197946,0.37452901281085155,0.4577367917517337
0.08260218275197946,0.37678975131876413,0.4568462976442292
0.08324416862829018,0.37678975131876413,0.45612282267384796
0.08324416862829018,0.38206480783722685,0.45455490229649287
0.08367215921249732,0.38206480783722685,0.4540131851790978
0.08367215921249732,0.38281838733986434,0.45332432852646554
0.0838861545046009,0.38281838733986434,0.4527787282921548
0.0838861545046009,0.3835719668425019,0.45270762113145735
0.08431414508880805,0.3835719668425019,0.45243552380291463
0.08431414508880805,0.3850791258477769,0.4523403250232594
0.0847421356730152,0.3850791258477769,0.4518450527327181
0.0847421356730152,0.39035418236623964,0.4501938216285793
0.08645409800984379,0.39035418236623964,0.44847570542704634
0.08645409800984379,0.3911077618688772,0.4483631005241221
0.08666809330194736,0.3911077618688772,0.4482580099238876
0.08666809330194736,0.3918613413715147,0.4481445671174299
0.08688208859405093,0.3918613413715147,0.44750988149347587
0.08688208859405093,0.39261492087415223,0.44747917665266823
0.08731007917825807,0.39261492087415223,0.4471603854848543
0.08731007917825807,0.3933685003767898,0.44673437205858646
0.08773806976246523,0.3933685003767898,0.44638435594079445
0.08773806976246523,0.39562923888470236,0.44492977650407556
0.0879520650545688,0.39562923888470236,0.4447591275409461
0.0879520650545688,0.39788997739261495,0.44449765937115077
0.08838005563877595,0.39788997739261495,0.4436466516300131
0.08838005563877595,0.39864355689525244,0.4430306367230104
